text,diggCount,replyCommentTotal,createTimeISO,uniqueId,videoWebUrl,uid,cid,avatarThumbnail,label
mama hotelier gimana🙏,2,1.0,2025-09-11T11:33:18.000Z,sselii,https://www.tiktok.com/@hygils/video/7548701383629737221,7097689884820079642,7548793246714823442,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/6c80a7a63fbed0507f6ac8a1a90f0c50~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=24f3909d&x-expires=1765332000&x-signature=oQH6NIJnmrtJlXzbaQUqL8rheFQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,Netral
"papa engineering, mama engineering teacher",0,0.0,2025-11-09T00:26:31.000Z,keylanuraa1,https://www.tiktok.com/@hygils/video/7548701383629737221,6974078876839363585,7570513829043962625,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/60f8ee33ac90bd277beed4a9af4d14f7~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=23e03d83&x-expires=1765332000&x-signature=4xpg7ez9cuSwlJzwOdPpIchmsyo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,Netral
teknik informatika engineering juga ka 😞,9,4.0,2025-09-19T00:11:26.000Z,ayunelfani,https://www.tiktok.com/@hygils/video/7548701383629737221,6812807126273426433,7551586164731101973,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2efd97debd0973dd3d11d031b75461b2~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=043c8ebf&x-expires=1765332000&x-signature=9oGPuPopMyHYny81OZ%2Bf%2BGpmNRw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,Netral
papa engineering mama accounting🙏,6,0.0,2025-09-11T11:44:31.000Z,ririnnuraisha,https://www.tiktok.com/@hygils/video/7548701383629737221,7193960282380944410,7548796132925571847,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d53018d28d3c0d1ce927a4e83104b4ab~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=543804af&x-expires=1765332000&x-signature=Vhwsnn7zINFRZUY5Opq5SvvEuLY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,Netral
😹,0,0.0,2025-06-19T00:32:14.000Z,adityavolves,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,6851623582062773249,7517451702556738312,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/94b9dfd792b614604e3b5e8a10538365~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=caa59ad1&x-expires=1765332000&x-signature=XfZLqxbhH8PrNCTFHgaLp4Hp0IQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Netral
💗,0,0.0,2025-06-22T22:04:13.000Z,stfbtchly,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,6769434801512498178,7518897827499721490,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/48c03537f508a8354250c0ecd91ad71a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fff2aaa3&x-expires=1765332000&x-signature=cGt%2BTjLIrgFe3dfpHMI9IHrIaXY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Netral
🤧🤧,0,0.0,2025-06-18T08:46:21.000Z,slky.awr,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,7135797840194585602,7517207961112462098,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/0e0e88df9a8492553db9a805e3044adf~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=473c0201&x-expires=1765332000&x-signature=RsYx5jVH3MqHuuzNs5Wk35zEzrM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Netral
🙏,0,0.0,2025-09-11T23:44:11.000Z,fathanarasyy,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,7096752699043693594,7548981529307169543,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/dd15ee16f4e7dc4b68dfda908ca8f084~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=71af12d8&x-expires=1765332000&x-signature=h%2FtSswb%2BnFaABz%2FRvJlgFRY4%2FwI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Netral
😂😂😂,0,0.0,2025-07-01T00:00:14.000Z,beautiful.angel5838,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,7486952182925952046,7521896408912839438,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/f893489c9eb3fcca3c542d24b2f00d0e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7e027552&x-expires=1765332000&x-signature=i%2BOpKXq%2Be7vIYTMQdsapcg4uE4E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Netral
🙏,0,0.0,2025-10-09T14:33:20.000Z,azis.aza8,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,7535783152952132626,7559230035514147592,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/38c3ecc18b7dbcb628d5c56587a6ad22~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a678abd0&x-expires=1765332000&x-signature=lWrBShEeOheAQv0If6vHl9twtaw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Netral
🙏,0,0.0,2025-06-19T07:38:06.000Z,jakyyy_8,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,7169877933993034753,7517561489004724999,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/cf294a426432712220e67a2e3755ab51~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0162fbd6&x-expires=1765332000&x-signature=vWNaye7Fue6WCd3yixsDxeneBwk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Netral
💗,0,0.0,2025-07-02T16:06:12.000Z,ineenneedlonely,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,6959885856589677573,7522516508024963861,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7328173251305734150~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d95b82bc&x-expires=1765332000&x-signature=5wQCbJFRs6ZZ8I7nhMz7e%2FpuXK0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Netral
🤭,0,0.0,2025-06-19T12:34:29.000Z,rafaalmirza_,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,7347580854199796742,7517637842945917712,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ce002232ee0dcbab568d189fc22987b9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a4054e0c&x-expires=1765332000&x-signature=KFLayq0yzkKKvLIByINNs1A5Qi8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Netral
😂,0,0.0,2025-07-03T10:52:32.000Z,bayusaputrra_,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,6675204252401845249,7522806777932710663,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c598eba5960c0d183ac7f9e2bf479e92~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=658f7974&x-expires=1765332000&x-signature=nbZWxZXmjbyiQMdil2l6NGjJQkg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Netral
@fadlan,0,0.0,2025-06-19T22:38:29.000Z,ffdlansupremacy,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,7329589805637403653,7517793477124670216,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/190183179a39832ec96069f66ad4b842~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c3b226d9&x-expires=1765332000&x-signature=jJDF8tx0hhZPZDwHF0FTDPkQdM0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Netral
🗿,0,0.0,2025-07-05T05:53:08.000Z,user2808kii_,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,7502918911764268052,7523471795107431175,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f2291282e4425b422ba94b7553febeba~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ee8faeee&x-expires=1765332000&x-signature=A1RgT89X32Xix4mVCUfdz2C3jCY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Netral
😭,0,0.0,2025-07-13T01:46:49.000Z,dikasukasenja,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,6942327238922716161,7526377000601862920,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/ebb0852c3a6d492a2bbc75ede8e4c956~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=daad2c07&x-expires=1765332000&x-signature=hgL9W0semkKnrV6Vw6lEZLqBo88%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Netral
😂😂😂,0,0.0,2025-06-18T12:58:42.000Z,justplaywsella,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,6870102813754967041,7517273007477113616,https://p19-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/9a585a4344eb7861c32072d96ae54786~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f15a41ef&x-expires=1765332000&x-signature=CEGKqEjKhSIHKPuGXiDkvtN6Mw0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Netral
@putt,0,0.0,2025-06-20T11:39:31.000Z,keisha_ptri12,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,7126073512624784390,7517994771916030737,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/2004e0a63f104796c3e121dd2777d0a5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e4a16625&x-expires=1765332000&x-signature=I5rjPwYZhRgpnoVIa%2Fu33l4FsFA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Netral
😂,0,0.0,2025-07-18T05:55:50.000Z,iyantheone,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,6899216249013814273,7528296598469804818,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b16a82ee30275b7c153e7a307eb8088b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=88af5be2&x-expires=1765332000&x-signature=c0JtbOMBjuhfF4f1IUpaxEGeaw8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Netral
🤭,0,0.0,2025-06-21T03:18:46.000Z,idkwhosthies_,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,7452264426927277076,7518236809282552583,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/bf14742559f615a7b4a45e9e442b8f04~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a936e521&x-expires=1765332000&x-signature=qmgawV39zj0NzKuEK0Ly3iuHFRs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Netral
😅,0,0.0,2025-07-24T08:34:40.000Z,dikkhaslalu.nt,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,7219702671350694939,7530564014100398865,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a916c8e2c0fefa299d1ca7af3c6988e6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e59700b9&x-expires=1765332000&x-signature=U%2FcB2DZxcygycSeuBfsm1btcgf8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Netral
🤣🤣🤣,0,0.0,2025-06-18T17:12:43.000Z,ndr_887,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,6604332469003386882,7517338467962176273,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/dbcd043d5462f93af174a13c3cdf03b9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a889e806&x-expires=1765332000&x-signature=BDyZT0IzKMQyD3iWuZExYJdhDnY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Netral
😹,0,0.0,2025-06-22T01:53:26.000Z,shwaptra,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,6824447598360478722,7518585889859404551,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ce683cf636ae7c0b3562dab71baff694~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e4dfdcfd&x-expires=1765332000&x-signature=yGm65fkxIGXqsvBiq82GesJhZcU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Netral
😁,0,0.0,2025-07-25T23:31:25.000Z,saiddmuhh.id,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,6688969408289129474,7531166172503851783,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e63438f4f5ba0738a1ccda203dd9a079~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=14a9522d&x-expires=1765332000&x-signature=aXincX%2Fcf0bs7uBNxKCy2A0IwMs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Netral
😬,0,0.0,2025-09-25T05:10:52.000Z,elij4h.cruzz,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,7547669869836403730,7553889891873489682,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e0cd68daff5ace49a3793c455d9a5017~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6d678929&x-expires=1765332000&x-signature=1SwqVC%2F1hIEeDDCyH%2BrPkGE0gxg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Netral
😂,0,0.0,2025-09-30T11:50:19.000Z,ssaktiapp,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,7239336578702115846,7555848235874976530,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a1743d3a18f3a4dad71153ca927a611a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d682d0a6&x-expires=1765332000&x-signature=v3y%2BWefsBGKqIQHbUA%2F1jkF9%2FzM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Netral
😏,0,0.0,2025-11-04T14:02:10.000Z,akusukafender,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,7225136796798813191,7568870225651893000,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/acad4dbacb169789404d4dc7e69d8a36~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=76d271e1&x-expires=1765332000&x-signature=nZL5MA3HSZ%2BHT1vZp6XK6QKedfQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Netral
aaa sayangg,0,,2025-09-22T10:34:21.000Z,trayissss,https://www.tiktok.com/@bmstrr/video/7551238417321823544,6657814663180615682,7552859995709342484,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/81a448036387f63557bab41853227431~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=01a227bd&x-expires=1765332000&x-signature=%2FrVDtcy0QaPLcpfT%2BE8%2ByT1Zhbs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Netral
👍,0,0.0,2025-10-05T21:52:52.000Z,a144447,https://www.tiktok.com/@bmstrr/video/7551238417321823544,6752056552875967489,7557858905721029383,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6e94a1da17bd5a8cd5ace62bfadc7931~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=cc63c754&x-expires=1765332000&x-signature=8WWOwR9816B35diRX8%2FZE0ACedY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
🤩,0,0.0,2025-09-24T10:07:50.000Z,_zamm091011,https://www.tiktok.com/@bmstrr/video/7551238417321823544,6852608115641844737,7553595313107616530,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c65b6bfbab698dc9987aa5f3a458b2f5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=aef61640&x-expires=1765332000&x-signature=%2BUpmu0vf3OweniEbCrQ41Uy6h5Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
😭,0,0.0,2025-10-01T12:29:12.000Z,robyhasanudina,https://www.tiktok.com/@bmstrr/video/7551238417321823544,7130936275285132290,7556229352808809237,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4c1c0af5d018fe4431fe3f68974b4393~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b3f09ec8&x-expires=1765332000&x-signature=r%2F%2FJtHZk4IEDrSmhkbqyyQ0RtTs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
🗿,0,0.0,2025-09-27T04:50:23.000Z,bagusdwiapp,https://www.tiktok.com/@bmstrr/video/7551238417321823544,6857231936789005314,7554626774668804871,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/8d8e85d423bef98cfa18fb5a03a48b3d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=21481fe4&x-expires=1765332000&x-signature=%2BD7iVkJjK2eG9GZ093DwaxyUxsM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
😋,0,0.0,2025-09-27T04:50:23.000Z,bagusdwiapp,https://www.tiktok.com/@bmstrr/video/7551238417321823544,6857231936789005314,7554626769016210184,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/8d8e85d423bef98cfa18fb5a03a48b3d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=21481fe4&x-expires=1765332000&x-signature=%2BD7iVkJjK2eG9GZ093DwaxyUxsM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
🔥🔥🔥,0,0.0,2025-09-26T01:27:08.000Z,muliaasiregarrr,https://www.tiktok.com/@bmstrr/video/7551238417321823544,6799078729148138497,7554203286343222034,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/dc679a6f240bf78cf62bd2436ab15387~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d59716d2&x-expires=1765332000&x-signature=tacciYurPRPaqIxv25qGbkSxwl0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
😁😁😁,0,0.0,2025-09-25T02:47:51.000Z,35.02.05,https://www.tiktok.com/@bmstrr/video/7551238417321823544,6505961777183997954,7553853017285214983,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7ec5916d37e49e8a90f5f08e61c543c5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1f98baa2&x-expires=1765332000&x-signature=uOHspokT7aRsAkxU0CY8BvK6mD4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
😆,0,0.0,2025-10-08T14:03:48.000Z,masadepansall,https://www.tiktok.com/@bmstrr/video/7551238417321823544,7547622039814800402,7558851335677264658,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/60573ba0e8a440a10c7c2ad832a847b9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0e761ba3&x-expires=1765332000&x-signature=IGdhoUqSJ9qSZDJuN%2BmEC8To6E8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
💀,0,0.0,2025-09-22T03:03:24.000Z,harda_prasida,https://www.tiktok.com/@bmstrr/video/7551238417321823544,6958066825315091461,7552743786495574791,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6975cf1e114583a2d98d260c1d11fb06~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f5eed924&x-expires=1765332000&x-signature=O0nGLKecf6wg8bjXqltF%2FTBfQvI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
😁😁😁,0,0.0,2025-09-20T01:37:14.000Z,nonozza,https://www.tiktok.com/@bmstrr/video/7551238417321823544,7419339951328461830,7551979397642830610,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7ca8fb569ca037cc63ba3d6bc0d5fdb9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=677fe180&x-expires=1765332000&x-signature=hkJooSfgHmZsI%2FAOvBD8gyfJrOQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
🥰🥰🥰,0,0.0,2025-09-19T09:24:00.000Z,komangn3,https://www.tiktok.com/@bmstrr/video/7551238417321823544,6908292469701968897,7551728609284391687,https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/51ebbd238c18a3ce83c7cf2f7c089e9f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ce56050f&x-expires=1765332000&x-signature=%2FqLW1SOQBTTnHJc3UWdDx4c9250%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
🤩,0,0.0,2025-10-09T23:07:57.000Z,unicorn_pria0,https://www.tiktok.com/@bmstrr/video/7551238417321823544,7318302118992823302,7559362567584989972,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/62d67c4edc0b483541bc78c827f0bd92~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0c8e7b27&x-expires=1765332000&x-signature=Jr12XkziKWd7CT661bd0PAXsluQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
😁,0,0.0,2025-10-13T12:13:55.000Z,kiyuu2908,https://www.tiktok.com/@bmstrr/video/7551238417321823544,7027300322109096966,7560678444049597192,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/4e3afb3a3256be5fd0b43568be5652f3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=74cf8e22&x-expires=1765332000&x-signature=ln6pAJ9Q4bOqxUsGzSgx7VxTqs4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
😳😳😳,0,0.0,2025-09-20T01:37:05.000Z,nonozza,https://www.tiktok.com/@bmstrr/video/7551238417321823544,7419339951328461830,7551979352055087879,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7ca8fb569ca037cc63ba3d6bc0d5fdb9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=677fe180&x-expires=1765332000&x-signature=hkJooSfgHmZsI%2FAOvBD8gyfJrOQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
😁😁😁,0,0.0,2025-09-20T01:36:56.000Z,nonozza,https://www.tiktok.com/@bmstrr/video/7551238417321823544,7419339951328461830,7551979323515912968,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7ca8fb569ca037cc63ba3d6bc0d5fdb9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=677fe180&x-expires=1765332000&x-signature=hkJooSfgHmZsI%2FAOvBD8gyfJrOQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
😳,0,0.0,2025-09-19T23:52:19.000Z,rif_kyy_,https://www.tiktok.com/@bmstrr/video/7551238417321823544,6855987050836198402,7551952334512194322,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/e281634dd76f4c19311778277b94580a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=25382f19&x-expires=1765332000&x-signature=jb2PypakcZBCFyqLcRvC050jGbM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
"""coba daritahu tahu udah selesai nih"" 😂",0,0.0,2025-06-18T10:12:35.000Z,agthm3,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,7480219261119874066,7517230221414925064,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/fa91bb732610444c6c93a2687922f20c~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=11cdb81d&x-expires=1765332000&x-signature=Ibo4EJULQVltqIMh366dkR2Ryls%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,Netral
gini doang🤨,0,,2025-06-20T14:45:30.000Z,rasudessler,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,6802756359609615362,7518042698474619649,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9487287e053b2b1fa898c87cc65bed14~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=dfa269e4&x-expires=1765332000&x-signature=G8a%2BL5WFw2WqkKSg4aGwjAzQLd0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Netral
MWW,0,,2025-06-19T09:45:11.000Z,kullunafsinn,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,7451155998779343889,7517594219432330004,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/54a4b1b1bc37e697ccd3fd877d8326d6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=151e4f70&x-expires=1765332000&x-signature=HPPad9hpAO%2FViaGLw%2Ff5hUMzG8Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
gipiti woo,0,,2025-06-20T14:11:21.000Z,akbarla_,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,6698797887281710081,7518033897952183056,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/84d1d073b01496fdc044938f365ee20f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b9088104&x-expires=1765332000&x-signature=ovvbz3Uyp2UcZZOnfiV3yPxT0jk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,Netral
